@relation lai-linha-weka.filters.unsupervised.attribute.Remove-R3-4

@attribute ndvi numeric
@attribute sowing_days numeric
@attribute lai numeric

@data
0.636156,110,1.55364
0.585184,110,0.848898
0.645706,110,1.55364
0.640917,110,1.55364
0.640917,110,1.55364
0.640917,110,1.55364
0.649799,110,1.55364
0.662986,110,1.55364
0.673843,110,1.53015
0.646981,110,1.55364
0.583765,110,0.848898
0.473763,110,0.496529
0.636304,110,1.53015
0.624446,110,1.20127
0.624446,110,1.20127
0.619834,110,1.20127
0.643179,110,1.55364
0.64762,110,1.55364
0.656178,110,1.55364
0.642729,110,1.55364
0.62519,110,1.20127
0.594958,110,1.20127
0.443424,110,0.144159
0.633953,110,1.53015
0.609833,110,1.20127
0.594766,110,1.20127
0.592041,110,1.20127
0.602726,110,1.20127
0.60531,110,1.20127
0.617744,110,1.20127
0.622501,110,1.20127
0.616108,110,1.20127
0.599878,110,1.20127
0.525047,110,0.825407
0.371695,110,0.120668
0.612382,110,1.20127
0.641105,110,1.55364
0.604632,110,1.20127
0.573435,110,0.848898
0.563182,110,0.848898
0.563182,110,0.848898
0.569123,110,0.872389
0.580531,110,0.848898
0.595682,110,1.20127
0.596555,110,1.20127
0.580317,110,0.848898
0.536324,110,0.825407
0.44706,110,0.144159
0.604632,110,1.20127
0.619516,110,1.20127
0.611875,110,1.20127
0.579223,110,0.848898
0.56015,110,0.848898
0.54342,110,0.825407
0.549773,110,0.825407
0.561962,110,0.848898
0.57068,110,0.872389
0.572163,110,0.848898
0.563686,110,0.872389
0.540868,110,0.825407
0.486843,110,0.496529
0.385775,110,0.120668
0.58648,110,0.848898
0.589279,110,1.20127
0.570481,110,0.848898
0.570481,110,0.872389
0.567486,110,0.848898
0.563182,110,0.848898
0.549773,110,0.825407
0.561962,110,0.848898
0.57068,110,0.872389
0.566549,110,0.872389
0.563686,110,0.872389
0.547836,110,0.825407
0.52448,110,0.825407
0.418787,110,0.144159
0.601979,110,1.20127
0.592041,110,1.20127
0.58648,110,0.848898
0.573435,110,0.848898
0.579223,110,0.848898
0.582059,110,0.848898
0.580531,110,0.848898
0.581778,110,0.848898
0.576301,110,0.848898
0.556755,110,0.848898
0.543913,110,0.825407
0.533963,110,0.825407
0.462481,110,0.496529
0.641105,110,1.55364
0.63876,110,1.53015
0.624446,110,1.20127
0.612382,110,1.20127
0.624446,110,1.20127
0.624645,110,1.20127
0.610901,110,1.20127
0.608445,110,1.20127
0.596555,110,1.20127
0.574916,110,0.848898
0.570863,110,0.848898
0.56137,110,0.848898
0.490498,110,0.496529
0.343125,110,0.120668
0.638625,110,1.53015
0.633931,110,1.53015
0.622501,110,1.20127
0.613768,110,1.20127
0.625017,110,1.20127
0.620704,110,1.20127
0.392054,126,0.120668
0.371946,126,0.120668
0.399866,126,0.120668
0.444935,126,0.144159
0.357806,126,0.120668
0.380108,126,0.120668
0.402438,126,0.120668
0.452986,126,0.496529
0.38837,126,0.120668
0.383533,126,0.120668
0.419038,126,0.144159
0.382098,126,0.120668
0.382098,126,0.120668
0.387054,126,0.120668
0.422983,126,0.144159
0.385678,126,0.120668
0.385678,126,0.120668
0.375432,126,0.120668
0.375432,126,0.120668
0.40424,126,0.120668
0.40424,126,0.144159
0.399363,126,0.120668
0.394405,126,0.120668
0.389364,126,0.120668
0.384239,126,0.120668
0.40424,126,0.144159
0.427486,126,0.144159
0.42704,126,0.144159
0.409039,126,0.144159
0.40424,126,0.120668
0.40424,126,0.120668
0.418409,126,0.144159
0.47378,126,0.496529
0.47378,126,0.496529
0.469812,126,0.496529
0.453323,126,0.144159
0.444754,126,0.144159
0.453206,126,0.496529
0.52664,126,0.825407
0.503507,126,0.496529
0.696083,74,1.90601
0.690237,74,1.90601
0.704412,74,2.02346
0.710327,74,1.8884
0.702068,74,2.02346
0.699929,74,1.90601
0.729103,74,2.21139
0.718142,74,2.15853
0.704176,74,1.8884
0.710287,74,1.8884
0.727336,74,2.18497
0.734967,74,2.53441
0.725989,74,2.48154
0.708197,74,2.02346
0.714202,74,2.15853
0.731447,74,2.34648
0.725545,74,2.50797
0.725989,74,2.21139
0.698209,74,1.90601
0.712321,74,2.21139
0.72412,74,2.34648
0.725989,74,2.21139
0.693927,74,1.90601
0.712348,74,2.18497
0.714379,74,2.15853
0.272626,20,0.120668
0.287065,20,0.120668
0.271848,20,0.120668
0.302251,20,0.120668
0.287783,20,0.120668
0.292497,20,0.120668
0.308562,20,0.120668
0.337351,20,0.120668
0.349541,20,0.120668
0.282383,20,0.120668
0.282082,20,0.120668
0.291294,20,0.120668
0.281214,20,0.120668
0.267078,20,0.120668
0.262527,20,0.120668
0.257822,20,0.120668
0.257869,20,0.120668
0.262918,20,0.120668
0.27304,20,0.120668
0.308562,20,0.120668
0.380922,20,0.120668
0.292497,20,0.120668
0.286718,20,0.120668
0.281214,20,0.120668
0.272229,20,0.120668
0.262622,20,0.120668
0.252968,20,0.120668
0.234288,20,0.120668
0.229467,20,0.120668
0.228977,20,0.120668
0.228204,20,0.120668
0.237818,20,0.120668
0.263127,20,0.120668
0.293342,20,0.120668
0.313212,20,0.120668
0.372423,20,0.120668
0.494477,20,0.120668
0.272831,20,0.120668
0.272831,20,0.120668
0.287783,20,0.120668
0.262527,20,0.120668
0.252972,20,0.120668
0.24346,20,0.120668
0.25296,20,0.120668
0.238761,20,0.120668
0.238761,20,0.120668
0.243255,20,0.120668
0.210442,20,0.120668
0.219293,20,0.120668
0.238145,20,0.120668
0.24792,20,0.120668
0.258068,20,0.120668
0.273254,20,0.120668
0.283005,20,0.120668
0.291687,20,0.120668
0.306274,20,0.120668
0.348995,20,0.120668
0.243042,20,0.120668
0.223685,20,0.120668
0.262718,20,0.120668
0.257869,20,0.120668
0.248143,20,0.120668
0.238907,20,0.120668
0.22429,20,0.120668
0.224872,20,0.120668
0.2337,20,0.120668
0.238304,20,0.120668
0.219979,20,0.120668
0.220311,20,0.120668
0.2337,20,0.120668
0.214631,20,0.120668
0.228725,20,0.120668
0.238304,20,0.120668
0.248089,20,0.120668
0.267653,20,0.120668
0.282383,20,0.120668
0.282082,20,0.120668
0.248299,20,0.120668
0.229937,20,0.120668
0.243359,20,0.120668
0.263572,20,0.120668
0.243255,20,0.120668
0.228977,20,0.120668
0.219293,20,0.120668
0.209102,20,0.120668
0.209558,20,0.120668
0.20032,20,0.120668
0.233496,20,0.120668
0.228725,20,0.120668
0.228977,20,0.120668
0.228977,20,0.120668
0.215023,20,0.120668
0.215023,20,0.120668
0.210442,20,0.120668
0.210871,20,0.120668
0.219293,20,0.120668
0.214631,20,0.120668
0.215023,20,0.120668
0.233496,20,0.120668
0.24315,20,0.120668
0.243255,20,0.120668
0.243042,20,0.120668
0.262918,20,0.120668
0.267653,20,0.120668
0.262527,20,0.120668
0.23905,20,0.120668
0.225702,20,0.120668
0.207731,20,0.120668
0.219979,20,0.120668
0.25812,20,0.120668
0.238612,20,0.120668
0.243255,20,0.120668
0.238612,20,0.120668
0.215023,20,0.120668
0.205895,20,0.120668
0.206368,20,0.120668
0.196334,20,0.120668
0.195753,20,0.120668
0.199772,20,0.120668
0.204921,20,0.120668
0.214631,20,0.120668
0.215023,20,0.120668
0.210004,20,0.120668
0.218939,20,0.120668
0.215023,20,0.120668
0.205895,20,0.120668
0.201382,20,0.120668
0.214631,20,0.120668
0.228725,20,0.120668
0.233496,20,0.120668
0.24792,20,0.120668
0.258017,20,0.120668
0.252952,20,0.120668
0.263021,20,0.120668
0.267804,20,0.120668
0.248196,20,0.120668
0.225154,20,0.120668
0.216516,20,0.120668
0.212108,20,0.120668
0.202899,20,0.120668
0.216154,20,0.120668
0.252952,20,0.120668
0.257731,20,0.120668
0.238761,20,0.120668
0.243657,20,0.120668
0.219979,20,0.120668
0.219639,20,0.120668
0.214631,20,0.120668
0.214631,20,0.120668
0.205895,20,0.120668
0.201382,20,0.120668
0.196903,20,0.120668
0.195753,20,0.120668
0.19516,20,0.120668
0.209102,20,0.120668
0.209102,20,0.120668
0.219293,20,0.120668
0.219293,20,0.120668
0.223685,20,0.120668
0.238145,20,0.120668
0.22429,20,0.120668
0.22429,20,0.120668
0.228467,20,0.120668
0.228977,20,0.120668
0.238304,20,0.120668
0.247977,20,0.120668
0.263127,20,0.120668
0.278433,20,0.120668
0.267804,20,0.120668
0.262622,20,0.120668
0.234288,20,0.120668
0.229937,20,0.120668
0.207285,20,0.120668
0.207285,20,0.120668
0.207731,20,0.120668
0.194222,20,0.120668
0.202899,20,0.120668
0.228725,20,0.120668
0.242586,20,0.120668
0.24346,20,0.120668
0.243359,20,0.120668
0.243359,20,0.120668
0.225154,20,0.120668
0.216154,20,0.120668
0.211703,20,0.120668
0.211291,20,0.120668
0.210871,20,0.120668
0.205895,20,0.120668
0.205413,20,0.120668
0.210004,20,0.120668
0.205413,20,0.120668
0.210004,20,0.120668
0.20032,20,0.120668
0.19516,20,0.120668
0.208636,20,0.120668
0.218209,20,0.120668
0.223053,20,0.120668
0.223053,20,0.120668
0.228204,20,0.120668
0.232857,20,0.120668
0.237818,20,0.120668
0.243042,20,0.120668
0.243042,20,0.120668
0.252952,20,0.120668
0.248089,20,0.120668
0.243042,20,0.120668
0.243042,20,0.120668
0.248034,20,0.120668
0.282383,20,0.120668
0.257731,20,0.120668
0.225154,20,0.120668
0.206831,20,0.120668
0.220638,20,0.120668
0.216154,20,0.120668
0.202404,20,0.120668
0.203385,20,0.120668
0.194222,20,0.120668
0.198008,20,0.120668
0.219293,20,0.120668
0.237649,20,0.120668
0.248299,20,0.120668
0.228977,20,0.120668
0.22429,20,0.120668
0.215785,20,0.120668
0.212108,20,0.120668
0.202899,20,0.120668
0.202404,20,0.120668
0.201898,20,0.120668
0.201382,20,0.120668
0.210442,20,0.120668
0.214631,20,0.120668
0.204921,20,0.120668
0.199772,20,0.120668
0.218209,20,0.120668
0.212977,20,0.120668
0.217832,20,0.120668
0.22738,20,0.120668
0.232634,20,0.120668
0.227935,20,0.120668
0.237649,20,0.120668
0.242704,20,0.120668
0.258068,20,0.120668
0.263234,20,0.120668
0.258017,20,0.120668
0.242932,20,0.120668
0.24315,20,0.120668
0.228977,20,0.120668
0.219293,20,0.120668
0.215023,20,0.120668
0.215408,20,0.120668
0.234288,20,0.120668
0.24356,20,0.120668
0.220311,20,0.120668
0.206368,20,0.120668
0.210442,20,0.120668
0.215023,20,0.120668
0.20032,20,0.120668
0.201382,20,0.120668
0.196334,20,0.120668
0.205413,20,0.120668
0.223372,20,0.120668
0.227935,20,0.120668
0.220638,20,0.120668
0.212108,20,0.120668
0.229224,20,0.120668
0.224584,20,0.120668
0.211703,20,0.120668
0.216516,20,0.120668
0.198008,20,0.120668
0.197461,20,0.120668
0.191846,20,0.120668
0.200856,20,0.120668
0.209558,20,0.120668
0.213821,20,0.120668
0.218209,20,0.120668
0.212542,20,0.120668
0.221705,20,0.120668
0.231938,20,0.120668
0.231938,20,0.120668
0.232175,20,0.120668
0.242704,20,0.120668
0.247739,20,0.120668
0.242586,20,0.120668
0.252939,20,0.120668
0.247861,20,0.120668
0.252952,20,0.120668
0.243255,20,0.120668
0.223991,20,0.120668
0.210004,20,0.120668
0.196334,20,0.120668
0.191846,20,0.120668
0.201898,20,0.120668
0.206831,20,0.120668
0.220311,20,0.120668
0.228977,20,0.120668
0.223685,20,0.120668
0.213821,20,0.120668
0.213404,20,0.120668
0.217832,20,0.120668
0.222727,20,0.120668
0.238612,20,0.120668
0.229467,20,0.120668
0.207731,20,0.120668
0.220311,20,0.120668
0.211291,20,0.120668
0.206831,20,0.120668
0.211703,20,0.120668
0.202404,20,0.120668
0.201898,20,0.120668
0.206368,20,0.120668
0.20032,20,0.120668
0.203906,20,0.120668
0.217448,20,0.120668
0.2268,20,0.120668
0.2265,20,0.120668
0.236933,20,0.120668
0.236933,20,0.120668
0.237476,20,0.120668
0.222394,20,0.120668
0.232175,20,0.120668
0.247739,20,0.120668
0.242466,20,0.120668
0.247676,20,0.120668
0.222394,20,0.120668
0.218209,20,0.120668
0.209102,20,0.120668
0.213404,20,0.120668
0.212977,20,0.120668
0.193937,20,0.120668
0.199772,20,0.120668
0.19516,20,0.120668
0.204921,20,0.120668
0.199772,20,0.120668
0.227935,20,0.120668
0.237476,20,0.120668
0.237649,20,0.120668
0.238459,20,0.120668
0.2339,20,0.120668
0.216154,20,0.120668
0.211291,20,0.120668
0.211703,20,0.120668
0.201898,20,0.120668
0.211291,20,0.120668
0.201382,20,0.120668
0.219639,20,0.120668
0.210004,20,0.120668
0.204921,20,0.120668
0.213404,20,0.120668
0.227093,20,0.120668
0.242466,20,0.120668
0.231938,20,0.120668
0.237299,20,0.120668
0.217448,20,0.120668
0.217832,20,0.120668
0.217054,20,0.120668
0.236551,20,0.120668
0.242217,20,0.120668
0.247339,20,0.120668
0.241542,20,0.120668
0.230932,20,0.120668
0.231192,20,0.120668
0.236551,20,0.120668
0.247478,20,0.120668
0.247409,20,0.120668
0.236744,20,0.120668
0.2268,20,0.120668
0.2268,20,0.120668
0.217448,20,0.120668
0.2339,20,0.120668
0.216154,20,0.120668
0.211291,20,0.120668
0.211703,20,0.120668
0.201898,20,0.120668
0.211291,20,0.120668
0.201382,20,0.120668
0.219639,20,0.120668
0.210004,20,0.120668
0.204921,20,0.120668
0.213404,20,0.120668
0.227093,20,0.120668
0.242466,20,0.120668
0.231938,20,0.120668
0.237299,20,0.120668
0.217448,20,0.120668
0.217832,20,0.120668
0.217054,20,0.120668
0.236551,20,0.120668
0.242217,20,0.120668
0.247339,20,0.120668
0.241542,20,0.120668
0.230932,20,0.120668
0.231192,20,0.120668
0.236551,20,0.120668
0.247478,20,0.120668
0.247409,20,0.120668
0.236744,20,0.120668
0.2268,20,0.120668
0.2268,20,0.120668
0.217448,20,0.120668
0.2337,20,0.120668
0.210442,20,0.120668
0.206368,20,0.120668
0.206368,20,0.120668
0.205895,20,0.120668
0.210004,20,0.120668
0.214631,20,0.120668
0.21423,20,0.120668
0.209558,20,0.120668
0.204419,20,0.120668
0.218209,20,0.120668
0.222727,20,0.120668
0.232407,20,0.120668
0.222053,20,0.120668
0.221705,20,0.120668
0.216652,20,0.120668
0.215821,20,0.120668
0.224893,20,0.120668
0.252866,20,0.120668
0.241249,20,0.120668
0.259073,20,0.120668
0.259229,20,0.120668
0.246708,20,0.120668
0.258853,20,0.120668
0.276524,20,0.120668
0.282207,20,0.120668
0.2878,20,0.120668
0.281849,20,0.120668
0.281849,20,0.120668
0.228977,20,0.120668
0.215408,20,0.120668
0.215408,20,0.120668
0.210442,20,0.120668
0.210004,20,0.120668
0.204921,20,0.120668
0.209102,20,0.120668
0.208636,20,0.120668
0.21423,20,0.120668
0.223372,20,0.120668
0.222727,20,0.120668
0.227661,20,0.120668
0.237299,20,0.120668
0.236744,20,0.120668
0.230393,20,0.120668
0.229828,20,0.120668
0.228608,20,0.120668
0.246528,20,0.120668
0.252826,20,0.120668
0.252833,20,0.120668
0.273891,20,0.120668
0.280667,20,0.120668
0.266025,20,0.120668
0.271686,20,0.120668
0.295383,20,0.120668
0.301068,20,0.120668
0.312168,20,0.120668
0.330071,20,0.120668
0.341662,20,0.120668
0.218939,20,0.120668
0.205413,20,0.120668
0.199772,20,0.120668
0.204419,20,0.120668
0.213404,20,0.120668
0.217448,20,0.120668
0.208161,20,0.120668
0.217448,20,0.120668
0.217448,20,0.120668
0.217054,20,0.120668
0.226194,20,0.120668
0.224893,20,0.120668
0.241249,20,0.120668
0.24094,20,0.120668
0.258998,20,0.120668
0.25286,20,0.120668
0.252847,20,0.120668
0.259311,20,0.120668
0.259394,20,0.120668
0.273292,20,0.120668
0.280266,20,0.120668
0.279876,20,0.120668
0.304352,20,0.120668
0.313697,20,0.120668
0.313697,20,0.120668
0.332069,20,0.120668
0.349247,20,0.120668
0.34684,20,0.120668
0.262918,20,0.120668
0.217832,20,0.120668
0.204419,20,0.120668
0.212977,20,0.120668
0.208636,20,0.120668
0.212977,20,0.120668
0.212096,20,0.120668
0.211641,20,0.120668
0.215821,20,0.120668
0.225559,20,0.120668
0.219842,20,0.120668
0.229828,20,0.120668
0.246708,20,0.120668
0.265348,20,0.120668
0.271686,20,0.120668
0.28373,20,0.120668
0.271443,20,0.120668
0.277437,20,0.120668
0.28373,20,0.120668
0.295936,20,0.120668
0.278773,20,0.120668
0.290085,20,0.120668
0.295383,20,0.120668
0.312168,20,0.120668
0.32292,20,0.120668
0.330071,20,0.120668
0.349247,20,0.120668
0.35958,20,0.120668
0.227661,20,0.120668
0.212977,20,0.120668
0.2023,20,0.120668
0.206671,20,0.120668
0.2107,20,0.120668
0.209207,20,0.120668
0.219443,20,0.120668
0.230114,20,0.120668
0.258716,20,0.120668
0.247039,20,0.120668
0.252878,20,0.120668
0.265189,20,0.120668
0.265348,20,0.120668
0.265348,20,0.120668
0.289136,20,0.120668
0.306662,20,0.120668
0.318404,20,0.120668
0.317586,20,0.120668
0.316789,20,0.120668
0.312922,20,0.120668
0.305334,20,0.120668
0.303461,20,0.120668
0.302867,20,0.120668
0.326364,20,0.120668
0.334336,20,0.120668
0.34684,20,0.120668
0.351937,20,0.120668
0.210214,20,0.120668
0.214951,20,0.120668
0.213085,20,0.120668
0.235288,20,0.120668
0.252872,20,0.120668
0.258924,20,0.120668
0.264739,20,0.120668
0.264596,20,0.120668
0.264457,20,0.120668
0.287377,20,0.120668
0.294319,20,0.120668
0.295383,20,0.120668
0.312922,20,0.120668
0.312168,20,0.120668
0.317586,20,0.120668
0.311431,20,0.120668
0.304694,20,0.120668
0.297645,20,0.120668
0.321227,20,0.120668
0.31451,20,0.120668
0.290552,20,0.120668
0.29013,20,0.120668
0.301719,20,0.120668
0.319614,20,0.120668
0.353251,20,0.120668
0.235512,20,0.120668
0.241096,20,0.120668
0.252872,20,0.120668
0.258998,20,0.120668
0.282949,20,0.120668
0.288679,20,0.120668
0.305334,20,0.120668
0.30933,20,0.120668
0.319614,20,0.120668
0.319614,20,0.120668
0.326364,20,0.120668
0.310714,20,0.120668
0.310714,20,0.120668
0.293308,20,0.120668
0.281849,20,0.120668
0.282207,20,0.120668
0.28116,20,0.120668
0.2584,20,0.120668
0.274641,20,0.120668
0.258229,20,0.120668
0.242586,20,0.120668
0.263344,20,0.120668
0.252935,20,0.120668
0.32041,20,0.120668
0.293807,20,0.120668
0.2878,20,0.120668
0.287377,20,0.120668
0.304694,20,0.120668
0.307375,20,0.120668
0.286167,20,0.120668
0.275409,20,0.120668
0.258585,20,0.120668
0.270111,20,0.120668
0.275953,20,0.120668
0.275678,20,0.120668
0.252916,20,0.120668
0.247612,20,0.120668
0.247739,20,0.120668
0.247739,20,0.120668
0.280188,20,0.120668
0.28116,20,0.120668
0.275953,20,0.120668
0.293308,20,0.120668
0.275678,20,0.120668
0.275147,20,0.120668
0.25293,20,0.120668
0.322205,20,0.120668
0.323811,20,0.120668
0.308663,20,0.120668
0.31451,20,0.120668
0.290985,20,0.120668
0.699404,84,1.90601
0.703261,84,2.02346
0.714872,84,2.15853
0.716674,84,2.15853
0.721013,84,2.18497
0.719207,84,2.02346
0.711197,84,2.21139
0.717377,84,2.15853
0.726295,84,2.34648
0.699404,84,1.90601
0.707426,84,2.02346
0.716674,84,2.15853
0.718454,84,2.15853
0.721013,84,2.18497
0.719207,84,2.15853
0.719207,84,2.15853
0.715523,84,2.15853
0.727293,84,2.34648
0.715523,84,2.15853
0.743949,84,2.50797
0.739169,84,2.66947
0.709324,84,2.02346
0.705503,84,2.02346
0.717377,84,2.15853
0.727293,84,2.34648
0.719207,84,2.15853
0.729055,84,2.50797
0.729055,84,2.50797
0.727293,84,2.34648
0.721013,84,2.18497
0.722797,84,2.18497
0.722797,84,2.18497
0.714872,84,2.21139
0.742375,84,2.50797
0.751684,84,2.48154
0.726295,84,2.48154
0.722797,84,2.15853
0.729055,84,2.21139
0.719207,84,2.15853
0.721013,84,2.18497
0.730795,84,2.34648
0.729055,84,2.50797
0.722797,84,2.15853
0.722797,84,2.15853
0.722797,84,2.18497
0.722797,84,2.15853
0.716674,84,2.18497
0.713046,84,2.18497
0.703261,84,2.02346
0.742375,84,2.50797
0.748599,84,2.83098
0.743949,84,2.50797
0.739169,84,2.48154
0.724557,84,2.18497
0.729055,84,2.21139
0.727293,84,2.34648
0.727293,84,2.34648
0.725507,84,2.18497
0.725507,84,2.18497
0.725507,84,2.18497
0.721865,84,2.18497
0.715523,84,2.15853
0.727293,84,2.34648
0.721013,84,2.18497
0.711197,84,2.15853
0.681536,84,1.90601
0.732513,84,2.34648
0.729055,84,2.50797
0.740782,84,2.53441
0.735883,84,2.53441
0.724557,84,2.18497
0.715523,84,2.15853
0.721865,84,2.18497
0.715523,84,2.15853
0.713645,84,2.21139
0.723698,84,2.02346
0.711742,84,2.18497
0.709813,84,2.02346
0.711742,84,1.8884
0.711742,84,2.02346
0.717377,84,2.15853
0.711197,84,2.02346
0.693441,84,1.90601
0.67785,84,1.90601
0.713645,84,2.21139
0.721013,84,2.18497
0.723698,84,2.02346
0.713645,84,2.21139
0.711742,84,1.8884
0.709813,84,2.02346
0.711742,84,1.8884
0.721865,84,2.02346
0.715523,84,2.15853
0.727293,84,2.34648
0.721013,84,2.18497
0.721013,84,2.15853
0.722797,84,2.18497
0.714872,84,2.21139
0.707019,84,2.02346
0.701123,84,2.02346
0.697331,84,1.90601
0.658232,84,1.53015
0.715523,84,2.15853
0.720007,84,2.02346
0.720007,84,2.18497
0.723698,84,2.02346
0.715523,84,2.15853
0.715523,84,2.15853
0.721013,84,2.18497
0.734209,84,2.34648
0.729707,84,2.34648
0.729707,84,2.34648
0.739169,84,2.48154
0.740782,84,2.66947
0.734668,84,2.34648
0.727029,84,2.21139
0.716012,84,2.18497
0.710684,84,2.02346
0.701123,84,2.02346
0.656035,84,1.53015
0.585013,84,0.848898
0.721013,84,2.18497
0.715523,84,2.15853
0.725507,84,2.18497
0.729055,84,2.50797
0.730795,84,2.50797
0.730795,84,2.50797
0.729707,84,2.34648
0.747028,84,2.50797
0.740782,84,2.53441
0.734668,84,2.48154
0.742375,84,2.50797
0.743949,84,2.48154
0.733035,84,2.34648
0.740782,84,2.48154
0.728012,84,2.21139
0.714872,84,2.21139
0.713046,84,1.8884
0.685609,84,1.90601
0.62315,84,1.20127
0.726295,84,2.48154
0.721013,84,2.18497
0.722797,84,2.15853
0.732513,84,2.50797
0.728012,84,2.50797
0.735883,84,2.53441
0.740782,84,2.66947
0.750151,84,2.83098
0.748599,84,2.50797
0.742375,84,2.50797
0.733035,84,2.15853
0.736281,84,2.53441
0.729707,84,2.34648
0.729707,84,2.34648
0.724557,84,2.18497
0.713046,84,2.18497
0.713046,84,2.18497
0.703261,84,2.02346
0.670162,84,1.55364
0.60641,84,1.20127
0.735883,84,2.53441
0.737537,84,2.48154
0.748599,84,2.53441
0.750151,84,2.83098
0.748599,84,2.50797
0.742375,84,2.50797
0.734668,84,2.34648
0.742375,84,2.50797
0.748599,84,2.53441
0.731381,84,2.34648
0.729707,84,2.18497
0.726295,84,2.48154
0.726295,84,2.48154
0.722797,84,2.15853
0.721013,84,2.18497
0.714872,84,2.15853
0.722797,84,2.18497
0.693441,84,1.90601
0.630466,84,1.20127
0.742375,84,2.50797
0.751684,84,2.66947
0.751684,84,2.66947
0.743949,84,2.50797
0.753198,84,2.66947
0.742375,84,2.50797
0.740782,84,2.50797
0.737537,84,2.48154
0.728012,84,2.21139
0.732513,84,2.34648
0.722797,84,2.15853
0.721013,84,2.18497
0.721013,84,2.18497
0.730795,84,2.50797
0.724557,84,2.18497
0.726295,84,2.48154
0.722797,84,2.18497
0.697331,84,1.90601
0.662544,84,1.55364
0.647232,84,1.55364
0.743949,84,2.50797
0.753198,84,2.66947
0.753198,84,2.66947
0.751684,84,2.48154
0.745503,84,2.50797
0.739169,84,2.48154
0.740782,84,2.53441
0.739169,84,2.66947
0.726295,84,2.34648
0.730795,84,2.34648
0.721013,84,2.18497
0.722797,84,2.18497
0.730795,84,2.34648
0.732513,84,2.34648
0.726295,84,2.21139
0.726295,84,2.48154
0.726295,84,2.48154
0.726295,84,2.48154
0.702984,84,1.8884
0.668254,84,1.55364
0.743949,84,2.50797
0.753198,84,2.66947
0.751684,84,2.66947
0.747028,84,2.50797
0.731381,84,2.34648
0.728012,84,2.18497
0.737537,84,2.48154
0.735883,84,2.53441
0.735883,84,2.53441
0.735883,84,2.53441
0.732513,84,2.34648
0.740542,84,2.48154
0.732513,84,2.34648
0.732513,84,2.34648
0.732513,84,2.34648
0.730795,84,2.34648
0.732513,84,2.34648
0.735883,84,2.48154
0.721948,84,2.18497
0.691658,84,1.90601
0.661861,84,1.53015
0.756487,84,2.66947
